Events calculated on 2025-12-13T07:10:42Z by SWx TREC https://lasp.colorado.edu/space-weather-portal
Date range pairs [start, end], in milliseconds since epoch, for radio-blackout between 1-1
185348400000,185350620000
185782200000,185786400000
196242960000,196245300000
196280940000,196283820000
196474620000,196475760000
196602480000,196608480000
196672860000,196673700000
196776120000,196777320000
196840500000,196841880000
196894680000,196895340000
199653540000,199654800000
199834920000,199838100000
209241900000,209242560000
209557260000,209563080000
223579560000,223580100000
224544420000,224545920000
225041460000,225043500000
229822440000,229823940000
230080020000,230081700000
231530760000,231531900000
236168280000,236169780000
236180160000,236180940000
236237280000,236237820000
243389940000,243392040000
243572400000,243573480000
244042740000,244044300000
244086120000,244088100000
244905780000,244906440000
244962300000,244963080000
244973100000,244974660000
244983300000,244984380000
250284780000,250285800000
250356840000,250359480000
250363140000,250372680000
250741980000,250744800000
251951100000,251951400000
252026700000,252027480000
252054000000,252055200000
252067860000,252068400000
252147480000,252149280000
252202320000,252205500000
252234240000,252234600000
252243780000,252244140000
252334500000,252335400000
252459300000,252459720000
252482100000,252483900000
252539220000,252541800000
253003020000,253003140000
253023900000,253024500000
253073940000,253077780000
255267420000,255268500000
255320160000,255322320000
255329040000,255331080000
255341400000,255342120000
255370200000,255372360000
255757440000,255759000000
255769920000,255771000000
255847680000,255850500000
255883380000,255886800000
255910560000,255917520000
255918180000,255919920000
255978360000,255981480000
255992580000,255996900000
256088880000,256092660000
256155960000,256160100000
256244220000,256248060000
256377180000,256380300000
256397640000,256400580000
256427580000,256431300000
256527660000,256528200000
256533180000,256533900000
257266140000,257267520000
257820060000,257823000000
257862120000,257869200000
257863140000,257864700000
257863500000,257864280000
258316800000,258317400000
260828160000,260829180000
261006540000,261007140000
261072540000,261073740000
261175980000,261178020000
261211680000,261212100000
261291000000,261292320000
261442080000,261444600000
261476100000,261476400000
261566340000,261567060000
261709740000,261711360000
262367520000,262371360000
262466340000,262471800000
262919880000,262922940000
262937760000,262938180000
263062440000,263064540000
263072400000,263076900000
263094600000,263095080000
263098620000,263100000000
263350380000,263352480000
263370600000,263370900000
263403840000,263406420000
264265500000,264265980000
264467700000,264469500000
264733560000,264734040000
264884820000,264891300000
265052040000,265055220000
265200240000,265201260000
265209240000,265211580000
265389840000,265392420000
265404360000,265407600000
265583580000,265583700000
265879800000,265881780000
267218340000,267220800000
267331020000,267331800000
