Events calculated on 2025-12-13T07:10:59Z by SWx TREC https://lasp.colorado.edu/space-weather-portal
Date range pairs [start, end], in milliseconds since epoch, for radio-blackout between 2-2
243292800000,243310500000
244960140000,244960680000
250571100000,250572420000
250724700000,250729920000
252302760000,252303720000
255888120000,255889500000
256181940000,256190400000
262162680000,262164480000
262210560000,262211100000
262211400000,262212720000
262898880000,262907940000
263435700000,263436180000
263477520000,263481120000
263572920000,263574480000
265360560000,265363980000
265459440000,265469880000
268882620000,268887480000
268937700000,268940220000
269637720000,269643720000
269895420000,269897160000
273563160000,273565800000
275755140000,275760180000
276072780000,276081180000
276810660000,276810900000
282247620000,282266700000
285772320000,285773520000
288049080000,288050940000
288294900000,288298440000
288395760000,288399660000
288507900000,288509220000
288557820000,288559380000
290710440000,290713500000
291304980000,291310980000
291769860000,291773520000
294511860000,294515940000
297734460000,297736500000
306806160000,306808020000
307900080000,307903260000
307971420000,307973940000
310693620000,310694160000
310747440000,310750260000
310871640000,310873560000
310951680000,310956840000
310964520000,310965600000
310975200000,310976760000
316041600000,316044000000
316224300000,316227780000
316327680000,316331400000
317675820000,317691300000
318433080000,318438840000
323030280000,323037420000
323796720000,323801880000
323841840000,323844600000
323932680000,323936400000
324659340000,324662280000
325629120000,325631160000
326704260000,326706480000
328404720000,328409100000
328915680000,328920240000
328949640000,328951680000
329195520000,329196120000
330970500000,330971820000
331683780000,331685340000
332199480000,332205180000
332995920000,332997600000
333161880000,333166980000
335732040000,335735220000
336576300000,336580980000
336880320000,336886140000
337238580000,337243380000
339807900000,339808740000
339938640000,339938940000
342375600000,342394740000
342465960000,342470820000
342704400000,342710460000
342781560000,342784680000
342923460000,342926640000
342956220000,342959460000
343030800000,343037520000
343093920000,343097160000
343213140000,343213620000
343316280000,343317600000
343456380000,343462500000
344604000000,344607120000
345756000000,345757920000
345815340000,345818160000
349247880000,349254240000
349260360000,349264440000
349503120000,349503720000
351402420000,351404100000
351821580000,351822720000
354152460000,354155580000
354178380000,354180360000
355137120000,355144620000
355221000000,355222260000
355595700000,355598940000
355959540000,355961280000
356404800000,356407980000
357130620000,357144480000
357813360000,357817380000
362622840000,362627880000
364032060000,364036140000
364363680000,364366260000
364482600000,364488060000
365030820000,365033820000
365062440000,365064600000
365383560000,365386860000
365717700000,365720160000
366537420000,366539940000
367732260000,367743000000
367738980000,367741440000
367817760000,367818540000
368405820000,368409300000
368581980000,368582700000
368668260000,368668860000
368669100000,368670720000
368687100000,368688900000
368741160000,368742060000
368962680000,368963040000
371708940000,371710620000
371731020000,371734080000
373953240000,373954560000
374623740000,374626620000
376769820000,376781940000
378800220000,378801900000
380749920000,380752380000
381048540000,381056700000
381613620000,381621600000
381876600000,381878520000
382110720000,382112280000
384466200000,384468240000
386461380000,386462700000
386586000000,386589120000
391878480000,391882800000
391997460000,392002920000
392088300000,392098380000
392094660000,392096580000
392110020000,392112300000
392138760000,392139600000
392219820000,392225400000
392518380000,392520960000
392949060000,392950320000
392996100000,393001680000
393159000000,393161940000
393385620000,393390480000
393888840000,393893460000
394959000000,394960620000
395096700000,395100300000
395179260000,395181900000
395276580000,395277120000
395283180000,395284200000
395515500000,395516940000
395573040000,395576100000
395719380000,395724120000
395757180000,395761560000
395795400000,395798220000
395900160000,395901000000
395905260000,395906160000
395963460000,395969340000
397620240000,397621080000
399945660000,399958560000
406172580000,406177920000
406834860000,406844400000
408201780000,408220620000
408280980000,408284940000
408335760000,408338760000
408340680000,408347760000
408429540000,408431580000
408597660000,408601080000
408614520000,408618180000
408837180000,408838140000
409011420000,409013760000
409160460000,409170840000
410060400000,410064720000
416779860000,416780160000
419476920000,419480880000
421555020000,421559160000
424624380000,424632780000
425450160000,425451780000
425484420000,425488320000
428554560000,428562420000
429645600000,429650400000
451338000000,451342800000
451522020000,451524420000
451583700000,451586760000
452603760000,452609700000
452628480000,452630940000
453878940000,453880860000
453953880000,453959820000
454085580000,454090560000
506276160000,506276580000
507896820000,507898140000
508155060000,508159500000
508756200000,508760700000
574429500000,574430760000
574445220000,574450800000
574540680000,574542960000
579900420000,579909900000
583021380000,583023540000
583091580000,583094880000
583259760000,583261020000
583572840000,583577220000
583664640000,583665360000
591379620000,591383820000
591490500000,591494940000
592777800000,592778880000
595080180000,595083420000
595145040000,595147500000
595353900000,595357500000
595399800000,595406340000
596671620000,596677320000
598623480000,598635120000
598835220000,598843560000
599170680000,599174040000
600112380000,600115560000
600265680000,600269700000
600282240000,600289260000
600376440000,600384000000
600697500000,600708420000
600711480000,600721140000
600747300000,600753240000
600951060000,600966240000
600991620000,600998520000
601116660000,601120320000
601149840000,601158600000
601312200000,601319160000
602251260000,602259180000
602970780000,602973360000
604107780000,604110900000
605348760000,605352240000
605440980000,605442240000
605608140000,605612640000
605664960000,605666580000
605693760000,605697900000
605737680000,605739780000
605983380000,605990340000
606075960000,606083400000
606122100000,606124260000
606920580000,606922860000
609988080000,609988500000
610283160000,610285200000
611798520000,611806380000
612493860000,612494400000
612998160000,613002300000
613435920000,613436280000
613462440000,613463700000
613976700000,613977720000
614101740000,614109000000
614383260000,614387700000
615513540000,615517140000
615948720000,615953520000
618524460000,618531600000
618878580000,618882840000
619217280000,619218720000
620405580000,620410140000
620498880000,620500380000
620697000000,620699940000
620822220000,620823120000
621036360000,621039960000
621545880000,621548100000
621578100000,621601020000
621597780000,621604260000
624737160000,624747000000
625336620000,625341960000
625437960000,625438740000
625491300000,625492380000
626362980000,626365980000
626410500000,626415300000
626470200000,626479440000
626554560000,626560560000
626719440000,626724420000
626763600000,626765220000
627407460000,627418800000
628875060000,628876800000
630371640000,630372000000
630653040000,630656340000
630699000000,630702840000
630819480000,630826200000
630932340000,630935040000
630959280000,630959700000
630985320000,630990300000
632841780000,632844300000
632896140000,632900280000
634007340000,634008240000
639130560000,639135900000
639234900000,639242460000
643435260000,643440900000
645166500000,645176100000
647109600000,647113440000
650311740000,650315520000
651686700000,651698280000
653607600000,653609760000
656445540000,656446860000
659661180000,659661720000
660275880000,660278760000
660812220000,660820380000
660948060000,660949500000
660988500000,660992340000
661011180000,661011900000
661902720000,661908240000
664124220000,664125900000
664417200000,664421280000
665664420000,665666220000
665938560000,665940900000
665961240000,665962440000
666029700000,666030120000
668131140000,668132880000
668149080000,668151900000
668215560000,668216700000
668354580000,668355960000
668832780000,668835840000
669159840000,669162000000
669316380000,669319740000
669347220000,669350400000
669447300000,669450900000
669598620000,669605160000
669630600000,669633840000
669697500000,669709380000
669731340000,669733500000
669765720000,669768540000
670447620000,670463940000
670632660000,670640700000
671367780000,671371260000
671707380000,671710860000
674096580000,674101320000
674375700000,674386200000
675425880000,675426660000
675596580000,675598020000
675848220000,675855420000
676561980000,676567620000
676670700000,676682700000
676834800000,676837560000
676862640000,676867500000
677019120000,677021940000
677131920000,677132400000
678084840000,678104880000
678249780000,678252000000
678331560000,678338820000
678702900000,678706500000
679221300000,679236720000
680857560000,680859180000
681258360000,681260100000
682323060000,682326660000
685698660000,685700340000
686157180000,686165940000
686604240000,686607480000
687377400000,687382860000
687461640000,687466140000
688341360000,688349700000
689063220000,689066820000
689735640000,689738640000
689804160000,689805780000
691472640000,691473060000
692233680000,692236980000
692286060000,692288640000
692911320000,692911740000
693420540000,693426780000
693954480000,693964620000
694237320000,694240140000
694295880000,694301040000
694960860000,694964160000
697346340000,697347840000
697402500000,697403100000
698108880000,698110740000
698189400000,698192520000
700622460000,700631400000
702089460000,702089760000
705339420000,705351360000
710699700000,710704140000
711305760000,711307500000
715847460000,715852080000
715894140000,715898040000
729022320000,729030720000
729945360000,729947040000
731106240000,731107860000
731448840000,731456280000
731886660000,731888460000
731954880000,731968920000
735160020000,735163860000
739461240000,739473120000
740906340000,740915160000
740977320000,740979120000
757551060000,757552620000
758761740000,758764920000
798547500000,798552480000
875068980000,875069520000
880692780000,880694580000
880842480000,880843980000
893865960000,893869140000
894683040000,894686100000
896403060000,896403780000
903743820000,903744960000
906532800000,906535860000
910292400000,910296720000
914001180000,914002020000
916859160000,916866000000
920219460000,920220180000
921620040000,921620760000
923202900000,923203800000
926272380000,926273700000
932372160000,932375400000
933276660000,933277200000
933745500000,933747240000
935190180000,935190600000
935273400000,935273760000
935758200000,935760120000
942566040000,942566640000
942594420000,942595980000
942832020000,942832920000
943578600000,943580280000
943623480000,943625280000
945888720000,945889680000
952004100000,952004880000
957437820000,957438840000
959971680000,959975400000
960059580000,960060720000
960299760000,960300660000
960655200000,960657540000
963126900000,963127560000
963263100000,963268020000
963427260000,963428820000
963712740000,963713280000
963989100000,963993000000
964124520000,964124880000
964189800000,964190580000
964492980000,964493640000
969077160000,969079680000
969350760000,969352920000
970381380000,970385100000
973723320000,973728300000
975113940000,975117660000
980024760000,980026320000
984049980000,984050460000
984196800000,984197220000
986122500000,986131440000
986459820000,986464440000
986489820000,986494440000
986829600000,986832000000
988284360000,988291140000
990338400000,990338760000
992431320000,992433060000
992599260000,992600400000
993248040000,993249060000
993255000000,993255600000
999699900000,999700440000
1000068000000,1000068480000
1000611540000,1000613880000
1000741440000,1000742040000
1001391840000,1001393520000
1001911260000,1001913780000
1003484100000,1003485300000
1003760820000,1003764660000
1003803060000,1003804440000
1005161400000,1005164760000
1005202740000,1005203160000
1006468320000,1006473960000
1006964760000,1006965660000
1007028720000,1007030580000
1008193260000,1008195480000
1009341120000,1009349220000
1009618680000,1009620360000
1010598120000,1010599920000
